,Sl No. ,Profile/Grade,Heat No,Line/Bar No.,Billet No.,YS,UTS,UTS/YS,% El,C %,Mn %,Si %,P %,S %,CE ,Date,Time_raw
50,51,TMT-16 mm /SeQR-550D,C104188,Line-2--2,223,565,677,1.1982300884955752,20.374999999999996,0.22,0.84,0.216,0.013,0.009,0.36,20-07-2025,11:51:00
51,52,TMT-16 mm /SeQR-550D,C104188,Line-2--4,223,557,673,1.208258527827648,20.999999999999996,0.2,0.85,0.209,0.015,0.014,0.3416666666666667,20-07-2025,11:51:00
52,53,TMT-16 mm /SeQR-550D,C104188,Line-1--1,223,589,697,1.1833616298811545,19.250000000000007,0.22,0.84,0.223,0.014,0.01,0.36,20-07-2025,11:51:00
53,54,TMT-16 mm /SeQR-550D,C104188,Line-1--3,223,590,701,1.188135593220339,18.874999999999993,0.23,0.84,0.222,0.015,0.01,0.37,20-07-2025,11:51:00
