,Sl No. ,Profile/Grade,Heat No,Line/Bar No.,Billet No.,YS,UTS,UTS/YS,% El,C %,Mn %,Si %,P %,S %,CE ,Date,Time_raw
54,55,TMT-16 mm /SeQR-550D,C104188,Line-1--1,224,602,709,1.1777408637873754,19.250000000000007,0.2,0.83,0.204,0.015,0.015,0.3383333333333334,20-07-2025,12:04:00
55,56,TMT-16 mm /SeQR-550D,C104188,Line-1--3,224,593,702,1.1838111298482294,19.625000000000004,0.23,0.85,0.224,0.015,0.01,0.3716666666666667,20-07-2025,12:04:00
56,57,TMT-16 mm /SeQR-550D,C104188,Line-2--6,224,563,676,1.2007104795737122,21.25,0.2,0.82,0.211,0.023,0.016,0.33666666666666667,20-07-2025,12:04:00
57,58,TMT-16 mm /SeQR-550D,C104188,Line-2--8,224,567,677,1.1940035273368608,20.374999999999996,0.22,0.84,0.216,0.015,0.01,0.36,20-07-2025,12:04:00
