,Sl No. ,Profile/Grade,Heat No,Line/Bar No.,Billet No.,YS,UTS,UTS/YS,% El,C %,Mn %,Si %,P %,S %,CE ,Date,Time_raw
102,103,TMT-16 mm /EQR-500D,C104305,Line-1--1,180,551,657,1.1923774954627948,16.375,0.24,0.91,0.197,0.018,0.014,0.39166666666666666,22-07-2025,16:25:00
103,104,TMT-16 mm /EQR-500D,C104305,Line-1--3,180,553,659,1.1916817359855334,18.75,0.24,0.93,0.204,0.008,0.012,0.395,22-07-2025,16:25:00
104,105,TMT-16 mm /EQR-500D,C104305,Line-2--6,180,540,646,1.1962962962962962,23.625,0.24,0.91,0.199,0.012,0.012,0.39166666666666666,22-07-2025,16:25:00
105,106,TMT-16 mm /EQR-500D,C104305,Line-2--8,180,542,650,1.1992619926199262,24.500000000000004,0.23,0.9,0.195,0.016,0.012,0.38,22-07-2025,16:25:00
