,Sl No. ,Profile/Grade,Heat No,Line/Bar No.,Billet No.,YS,UTS,UTS/YS,% El,C %,Mn %,Si %,P %,S %,CE ,Date,Time_raw
90,91,TMT-16 mm /EQR-500D,C104305,Line-2--2,347,547,659,1.2047531992687386,21.25,0.23,0.82,0.233,0.015,0.021,0.3666666666666667,22-07-2025,12:34:00
91,92,TMT-16 mm /EQR-500D,C104305,Line-2--4,347,555,667,1.2018018018018017,21.0,0.24,0.81,0.233,0.015,0.021,0.375,22-07-2025,12:34:00
92,93,TMT-16 mm /EQR-500D,C104305,Line-1--1,347,554,665,1.2003610108303249,16.750000000000007,0.24,0.8,0.226,0.012,0.019,0.3733333333333333,22-07-2025,12:34:00
93,94,TMT-16 mm /EQR-500D,C104305,Line-1-3,347,554,663,1.1967509025270757,18.000000000000007,0.25,0.81,0.23,0.015,0.021,0.385,22-07-2025,12:34:00
