,Sl No. ,Profile/Grade,Heat No,Line/Bar No.,Billet No.,YS,UTS,UTS/YS,% El,C %,Mn %,Si %,P %,S %,CE ,Date,Time_raw
82,83,TMT-16 mm /EQR-500D,C104299,Line-2--2,223,565,685,1.2123893805309736,20.875000000000004,0.25,0.81,0.22,0.01,0.022,0.385,22-07-2025,10:50:00
83,84,TMT-16 mm /EQR-500D,C104299,Line-2--4,223,574,691,1.2038327526132404,21.999999999999993,0.23,0.83,0.228,0.014,0.017,0.36833333333333335,22-07-2025,10:50:00
84,85,TMT-16 mm /EQR-500D,C104299,Line-1--1,223,588,705,1.1989795918367347,21.0,0.24,0.82,0.234,0.015,0.021,0.37666666666666665,22-07-2025,10:50:00
85,86,TMT-16 mm /EQR-500D,C104299,Line-1-3,223,584,702,1.202054794520548,17.750000000000004,0.25,0.85,0.229,0.014,0.022,0.39166666666666666,22-07-2025,10:50:00
