Time,[1:12],[1:13],[1:14],[1:15],[1:17],[1:19],[1:21],[1:22],[1:24],[1:25],[1:27],[1:30],[1:31],[1:33],[1:34],[1:36],[1:40],[1:60],[1:61],[1:62],[1:63],[1:68],[1:69],[1:70],[1:71],[1:72],[1:73],[1:74],[1:75],[1:76],[1:78],[1:79],[1:80],[1.182],[1.183],[1.193],[1.194],[1.195],[1.196],[1.197],[1.198],[1.200],[1.210],[3:18],[3:19],[3:21],[3:25],[5:0],[5:1],[5:18],[5:19],[5:21],[5:22],[5:24],[5:25],[5:27],[5:29],[5:36],[5:44],[5:46],[5:57],[5:63],[5:64],[5:65],[5:66],[5:68],[5:69],[5:70],[5:71],[5:74],[5:76],[5:77],[5:80],[5:81],[5.32],[5.33],[5.34],[5.35],[5.44],[5.45],[5.46],[5.120],[5.121],[5.122],[5.155],[5.157],[5.158],[6:5],[6:6],[6:8],[6:9],[6:10],[6:12],[9:0],[9:1],[9:2],[9:3],[9:4],[9:5],[9:6],[9:7],[9:8],[9:9],[9:10],[9:11],[9:12],[9:13],[9:14],[9:15],[9:16],[9:17],[9:22],[9:23],[9:24],[9:25],[9:26],[9:27],[9:28],[9:29],[9:30],[9:31],[9:32],[9:33],[9:34],[9:35],[9:36],[9:37],[9:38],[9:39],[9:41],[9:42],[9:43],[9:44],[9:45],[9:46],[9:47],[9:48],[9:49],[9:50],[9:51],[9:52],[9:53],[9:54],[9:55],[9:56],[9:57],[9:58],[9:60],[9:61],[9:62],[9:63],[9:64],[9:65],[9:66],[9:67],[9:68],[9:69],[9:70],[9:71],[9:73],[9:74],[9:75],[9:76],[9:77],[9:80],[9:81],[9.16],[9.17],[9.18],[9.19],[9.20],[9.21],[9.27],[9.29],[9.30],[9.31],[9.54],[9.55],[9.59],[9.70],[9.72],[9.73],[9.76],[9.77],[9.226],[10:0],[10:1],[10:2],[10:3],[10:4],[10:5],[10:6],[10:7],[10:22],[10:29],[10:30],[11:9],[11:10],[11:11],[11:12],[11:13],[11:14],[11:15],[11:16],[11:17],[11:18],[11:19],[11:20],[11:21],[11:22],[11:23],[11:24],[11:25],[11:26],[12:19],[12:20],[12:21],[12:22],[12:23],[12:24],[12:42],[12:43],[12:44],[12:53],[12:54],[12:55],[12:56],[12:57],[12:58],[12:59],[12:60],[12:61],[12:62],[12:63],[12:64],[12:65],[12:66],[12:67],[12:68],[12:69],[12:70],[12:71],[12:72],[12:73],[13:0],[17:0],[17:2],[17:3],[17:6],[17:7],[17:9],[17:12],[17:13],[17:14],[17:15],[17:16],[17:17],[17:18],[17:19],[17:20],[17:21],[17:28],[17:29],[17:30],[17:31],[17:33],[17:34],[17:35],[17:36],[17:47],[17:48],[17:49],[17:50],[17:52],[17:54],[17:56],[17:58],[17:59],[17:60],[17:61],[17:62],[17:63],[17:64],[17:65],[17:66],[17.16],[17.17],[17.18],[17.19],[17.28],[17.29],[17.30],[17.31],[17.35],[17.36],[17.37],[17.38],[17.59],[17.60],[21:0],[21:2],[21:3],[21:4],[21:6],[21:8],[21:9],[21:10],[21:12],[21:13],[21:14],[21:23],[21:25],[21:28],[21:29],[21:30],[21:31],[21:32],[21:33],[21:43],[21:44],[21:45],[21:46],[21:47],[21:48],[21:49],[21:50],[21:51],[21:52],[21:55],[21:56],[21:57],[21.8],[21.10],[21.11],[21.12],[21.14],[21.15],[21.102],[21.103],[21.125],[21.126],[21.184],[21.185],[21.186],[21.187],[22:3],[22:4],[22:5],[22:6],[22:7],[22:8],[22:9],[22:33],[22:34],[22:35],[9.101],OWS_OptBarMinSaleNr L2,OWS_LastBarMinSaleNr L2,[9.0],[9.1],[9.8],[9.2],[9.3],[9.4],[9.5],[9.6],[9.7],[9.9],[9.10],[9.11],[9.12],[9.13],[9.14],[9.15],[9.24],[9.25],[9.26],[9.32],[9.33],[9.34],[9.35],[9.36],[9.37],[9.38],[9.39],[9.40],[9.41],[9.42],[9.43],[9.44],[9.45],[9.46],[9.47],[9.23],[9.56],[11:27],[11:28],[5:41],[9.74],[9.206],[9.207],[21.89],[21.90],[6:3],[3:17],[1:59],[11:0],[1:16],[1:18],[1:20],[1:23],[1:26],[1:32],[1:11],[1:35],[5:17],[5:49],L2 bar temperature before TB,[21:21],BAR TEMPERATURE ON COOLING BED,Discharging Pyrometer,BACK END TEMP OF BILLET,FRONT END TEMP OF BILLET,"L1_PR2 Rolls closing/opening, sol.valve","L1_PR3 Rolls closing/opening, sol.valve",[1.221],Calibr speed for DCVAH L1,[5:51],L1 CVR BAR SPEED,L2 CVR BAR SPEED,L1_WB12_Input_PressureFilt_Q,L1_WB12_Out_PressureFilt_Q,L1_WB34_Input_PressureFilt_Q,L1_WB34_Out_PressureFilt_Q,L1_WB12_Actual Flow Rate_Q,L1_WB34_Actual Flow Rate_Q,L2_WB34_Input_PressureFilt_Q,L2_WB34_Output_PressureFilt_Q,L2_WB12_Input_PressureFilt_Q,L2_WB12 _ActualFlowRate_Q,L2_WB34_Actual FlowRate_Q,L2_WB12_Output_PressureFilt_Q,DCW_DEL_TEMP_TOP,ACTUAL NUMBERS OF QTB BOOTER PUMP RUNNING,[2:1],[3:14],WTP6_600LINE_DELIVERY FLOW,CB_Actual position
2025-07-22 10:18:20.030563,-90.0,0.0,0.0,0.0,0.0,0.0,253.25,2217.0,366.0,2249.625,396.0,599.375,2245.25,459.375,115.0,115.52734,22305.125,3.7,3.8,4.6,0.0,1385.5,57.8,62.2,0.0,22.0875,0.0,6583.125,240.625,459.0,9.75,52.25,1324.0,1,1,1,0,1,1,1,1,0,1,62277.75,62277.0,-1000.0,-98889.0,115.0,90.0,365.25,2230.25,403.25,2222.625,424.125,2239.75,926.875,30.375,126.625,115.0647,115.269165,607.06384,0.0,4.0,4.5,0.0,62.9625,22.2625,0.0,-1.4625,0.24,273.1625,-29.0,2500.375,66.775,1,1,0,1,1,1,1,1,1,1,0,0,1,57323.0,57323.625,-1000.0,66686.125,-99022.0,2079.0,35.0,1.25,33.25,36.375,43.75,37.5,59.75,33.25,0.0,0.0,59.25,23.375,49.5,0.0,42.375,42.625,48.875,35.125,48.0,1647.25,63.0,1597.0,88.75,1619.375,118.0,1719.125,155.0,1550.5,202.0,1649.375,267.875,1333.0,332.125,1335.375,0.0,0.0,0.0,0.0,389.625,638.625,423.75,751.375,494.375,843.625,0.0,0.0,553.625,621.625,603.75,635.75,730.125,1015.875,864.75,1040.75,6.0,5.4189167,2.864581,24.853146,24.670067,0.09155083,22.975525,22.409395,17.485146,20.448793,58.224396,27.324911,368.15417,1050.0,353.09436,24.194103,28.672894,22.4,21.107983,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,5.0,4.647996,21.110983,36.850952,3.6199977,4.0,31.85095,24.222033,-822083585.0,532.5,1590.875,1.36,1.297,1.417,1.337,1.311,1.305,1.325,1.241,1.0,1.0,1.172,1.089,1.167,1.0,1.121,1.089,1.211,1.185,43.625,1221.625,2020.875,45.0,1221.0,2020.375,502.25,695.375,100.0,431.125,205.375,372.625,461.375,511.875,466.625,593.625,391.625,0.0,0.0,612.375,430.875,563.875,0.0,528.25,850.875,1257.75,1305.5,24.0875,-2.0,797.75,1033.0,16.08,16.9,5.9925,2199.25,2294.5,2277.625,2207.75,2.0,2.0,1.0,3.0,4.835,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,35.625,28.0,139.125,-3.1004999,0.0,0.0,0.0,-4.87,-5.44,-6.8225,-6.1225,177.0,211.0,213.0,153.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3779297,115.0,90.0,-270.0,45.0,45.0,311.10535,-270.0,141094.06,147983.12,0.0,0.0,22.375,123.1625,7.375,309.7125,0.0,0.0,16887.125,1.340875,2176.75,0,0,0,0,0,1,1,0,1,0,1,1,1,1,51086.375,-7164.0,66817.875,-327670.0,-327670.0,-327670.0,-10000000.0,141051.97,141089.25,147988.53,1,6.0,6.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.34,2.34,1.0640748,1,1,1,0,0,65663.0,66382.75,5.625,16.2,1000.0,0.0,1000.0,2273.0,2273.0,2273.0,-900.0,115.0,900.0,115.0,607.0,984.0,0.0,453.0429,1097.9907,1130.9869,1,1,0,21650.9,21488.2,898.0,881.0,13.947916,11.461805,13.947916,9.777778,404.36923,365.47452,13.953993,13.284722,13.953993,419.82928,468.1279,13.236111,31.6,5.0,67937.75,-327670.0,1791.0,0.0146484375
2025-07-22 10:18:20.080563,-90.0,0.0,0.0,0.0,0.0,0.0,308.5,2216.0,366.0,2262.75,396.25,600.0,2245.75,459.75,115.0,115.52734,22305.494,3.7,3.8,4.6,0.0,1313.5,57.3,62.725,0.0,21.2,0.25,6581.0,255.5,449.25,-3.75,52.5,1229.75,1,1,1,0,1,1,1,1,0,1,63306.0,63305.75,-1000.0,-98889.0,115.0,90.0,365.0,2229.75,403.0,2222.5,425.5,2240.25,925.5,29.25,176.25,115.042725,115.29663,606.2663,0.0,4.0,4.5,0.0,62.425,22.6,0.25,0.75,0.2,245.875,-29.0,2500.0,66.375,1,1,0,1,1,1,1,1,1,1,0,0,1,58263.25,58263.625,-1000.0,67071.875,-99022.0,2079.0,35.25,1.0,14.0,35.75,43.75,35.5,59.75,33.75,0.0,0.0,59.0,23.75,49.0,0.0,42.25,42.5,49.5,35.25,48.0,1646.75,63.0,1597.0,89.0,1628.25,118.0,1720.0,155.0,1551.0,202.0,1651.0,267.5,1331.75,331.75,1334.25,0.0,0.0,0.0,0.0,389.25,638.25,423.5,750.75,494.25,843.25,0.0,0.0,554.0,622.25,603.5,635.5,729.25,1014.75,864.75,1040.75,6.0,5.4527006,2.833332,24.776222,24.59864,0.09154892,22.923077,22.42953,17.485146,20.481926,58.224396,27.324911,368.20605,1050.0,353.11072,24.058968,28.61682,22.4,21.158983,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,5.0,4.647996,21.158983,36.850952,3.6679976,4.0,31.85095,24.222033,-822083585.0,532.25,1590.25,1.36,1.297,1.417,1.337,1.311,1.305,1.325,1.241,1.0,1.0,1.172,1.089,1.167,1.0,1.121,1.089,1.211,1.185,43.25,1221.5,2021.0,45.0,1221.0,2020.75,499.0,704.75,100.0,445.5,208.25,262.75,458.0,515.25,449.25,597.75,388.75,0.0,0.0,621.5,434.75,557.5,0.0,520.5,837.75,1259.5,1305.25,24.205,-2.0,798.5,1037.375,16.5125,17.255001,5.98,2198.625,2295.125,2278.125,2207.5,2.0,2.0,1.0,3.0,4.8500004,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75,38.5,25.0,136.625,-3.1004999,0.0,0.0,0.0,-4.8225,-5.385,-6.2200003,-6.035,177.0,211.0,213.0,153.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3779297,115.0,90.0,-270.0,45.0,45.0,186.9104,-270.0,141094.06,147983.12,0.0,0.0,18.0,123.65,6.0,306.67502,0.0,0.0,16958.75,1.122,2199.375,0,0,0,0,0,1,1,0,1,0,1,1,1,1,51207.875,-7164.0,67071.125,-327670.0,-327670.0,-327670.0,-10000000.0,141051.97,141089.25,147988.53,1,6.0,6.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.34,2.34,1.0640748,1,1,1,0,0,66603.25,67411.0,5.25,16.2,1000.0,0.0,1000.0,2273.0,2273.0,2273.0,-900.0,115.0,900.0,115.0,606.25,984.0,0.0,453.0429,1097.9907,1130.9869,1,1,0,21650.9,21488.2,898.0,881.0,13.947916,11.461805,13.947916,9.777778,404.36923,365.47452,13.954861,13.28559,13.954861,419.7729,468.03384,13.236111,31.6,5.0,68425.625,-327670.0,1791.0,0.0146484375
2025-07-22 10:18:20.130563,-90.0,0.0,0.0,0.0,0.0,0.0,208.0,2213.75,366.0,2248.625,396.875,600.0,2249.0,459.125,115.0,115.53833,22306.086,3.7,3.8,4.6,0.0,2540.0,57.325,60.6375,0.0,23.075,0.75,6582.375,234.625,437.75,-5.875,36.125,1188.25,1,1,1,0,1,1,1,1,0,1,64226.25,64225.5,-1000.0,-98889.0,115.0,90.0,365.0,2230.625,403.0,2228.125,427.625,2244.125,927.0,32.0,108.375,115.0647,115.30762,606.74097,0.0,4.0,4.5,0.0,63.1,22.825,0.5,0.16250001,0.21000001,252.36249,-29.0,2499.125,67.675,1,1,0,1,1,1,1,1,1,1,0,0,1,59391.25,59392.0,-1000.0,67534.75,-99021.75,2079.0,34.375,-2.875,-1.625,36.5,44.125,35.625,60.125,34.125,0.0,0.0,58.5,24.125,49.75,0.0,43.125,43.0,49.25,35.375,48.0,1647.125,63.0,1597.0,89.375,1632.375,118.0,1719.0,155.0,1551.25,202.0,1649.625,267.5,1332.25,331.625,1334.5,0.0,0.0,0.0,0.0,389.375,639.0,423.375,751.125,494.375,843.125,0.0,0.0,553.75,621.875,603.0,635.0,729.5,1015.375,864.75,1040.75,6.0,5.4527006,2.791667,24.74825,24.602043,0.10211277,22.94056,22.567114,17.491745,20.496986,58.224396,27.324911,368.0245,1050.0,352.25214,24.058968,28.554514,22.4,21.207607,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,5.0,4.647996,21.210232,36.850952,3.7192476,4.0,31.85095,24.222033,-822083585.0,532.0,1590.375,1.36,1.297,1.417,1.337,1.311,1.305,1.325,1.241,1.0,1.0,1.172,1.089,1.167,1.0,1.121,1.089,1.211,1.185,43.0,1221.75,2021.75,45.0,1221.0,2020.875,498.625,711.25,100.0,402.0,234.125,255.125,467.75,518.75,451.5,605.0,397.75,0.0,0.0,614.125,433.75,556.5,0.0,520.5,838.0,1236.75,1296.125,24.44,-2.0,798.0,1040.0,16.915,17.6275,5.9725,2196.5,2296.25,2278.0,2205.0,2.0,2.0,1.0,3.0,4.8425,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.625,32.125,32.5,133.25,0.0,0.0,0.0,0.0,-4.895,-5.36,-6.33,-6.105,177.0,211.0,213.0,153.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3779297,115.0,90.0,-270.0,45.0,45.0,201.51123,-270.0,141094.06,147983.12,0.0,0.0,15.5,123.049995,6.5,303.80002,0.0,0.0,16998.5,0.8925,2164.25,0,0,0,0,0,1,1,0,1,0,1,1,1,1,51317.75,-7164.0,67299.25,-327670.0,-327670.0,-327670.0,-10000000.0,141051.97,141089.25,147988.53,1,6.0,6.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2.34,2.34,1.0640748,1,1,1,0,0,67731.25,68331.25,5.75,16.2,1000.0,0.0,1000.0,2273.0,2273.0,2273.0,-900.0,115.0,900.0,115.0,606.875,984.0,0.0,453.0429,1097.9907,1130.9869,1,1,0,21650.9,21488.2,898.0,881.0,13.947916,11.461805,13.947916,9.7786455,404.36923,365.44632,13.954861,13.287761,13.954861,419.72583,467.89276,13.236111,31.6,5.0,68874.625,-327670.0,1793.875,0.0146484375
2025-07-22 10:18:20.180563,-90.0,0.0,0.0,0.0,0.0,0.0,287.5,2214.5,366.0,2253.0,397.0,600.0,2244.25,459.0,115.0,115.59326,22306.557,3.7,3.8,4.6,0.0,2066.5,57.45,61.899998,0.0,22.85,0.25,6577.25,244.25,437.25,-19.5,-3.75,1271.75,1,1,1,0,1,1,1,1,0,1,65335.875,65334.875,-1000.0,-98889.0,115.0,90.0,365.0,2232.0,403.25,2236.25,428.25,2244.5,925.75,31.75,193.5,115.0647,115.30762,607.51953,0.0,4.0,4.5,0.0,64.2,23.425,0.25,0.5,0.25,125.1,-29.0,2498.75,70.525,1,1,0,1,1,1,1,1,1,1,0,0,1,60532.875,60533.625,-1000.0,68002.75,-99021.375,2079.0,31.75,-2.625,-6.25,36.125,43.25,36.0,59.375,33.75,0.0,0.0,58.75,23.75,49.875,0.0,42.375,42.875,48.625,35.375,48.0,1642.125,63.0,1592.5,89.125,1626.5,118.0,1719.25,155.0,1551.25,202.0,1649.875,267.375,1331.5,331.75,1334.75,0.0,0.0,0.0,0.0,389.25,639.0,423.625,751.875,494.375,843.25,0.0,0.0,554.5,622.5,603.375,635.375,730.0,1016.0,864.75,1040.75,6.0,5.422295,2.8611097,24.706291,24.642857,0.1091547,22.853146,22.630875,17.488445,20.4006,58.224396,27.324911,367.86023,1050.0,351.70508,24.076168,28.588781,22.4,21.256731,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,5.0,4.647996,21.259357,36.850952,3.7683725,4.0,31.85095,24.222033,-822083585.0,531.75,1590.75,1.36,1.297,1.417,1.337,1.311,1.305,1.325,1.241,1.0,1.0,1.172,1.089,1.167,1.0,1.121,1.089,1.211,1.185,43.0,1221.25,2020.625,45.0,1221.0,2020.5,499.625,716.625,100.0,405.5,232.25,253.25,469.875,512.625,453.5,599.75,395.5,0.0,0.0,613.5,431.5,557.125,0.0,518.5,829.5,1250.0,1301.625,24.44,-2.75,797.125,1040.0,17.2675,17.99,5.9775,2195.375,2295.5,2278.125,2208.5,2.0,2.0,1.0,3.0,4.8375,300.0,0.0,301.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.375,31.375,29.0,137.5,0.0,0.0,0.0,0.0,-4.9,-5.3975,-6.4225,-6.17,177.0,211.0,213.0,153.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3779297,115.0,90.0,-270.0,45.0,45.0,308.69385,-270.0,141094.06,147983.12,0.0,0.0,13.75,124.2,10.125,303.2625,0.0,0.0,17027.5,2.386375,2161.25,0,0,0,0,0,1,1,0,1,0,1,1,1,1,51414.0,-7164.0,67499.5,-327670.0,-327670.0,-327670.0,-10000000.0,141051.97,141089.25,147988.53,1,6.0,6.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2.34,2.34,1.0640748,1,1,1,0,0,68872.875,69440.875,5.25,16.2,1000.0,0.0,1000.0,2273.0,2273.0,2273.0,-900.0,115.0,900.0,115.0,607.75,984.0,0.0,453.0429,1097.9907,1130.9869,1,1,0,21650.9,21488.2,898.0,881.0,13.947916,11.461805,13.947916,9.782986,404.36923,365.30527,13.954861,13.288195,13.954861,419.71643,467.86456,13.236111,31.6,5.0,69273.25,-327670.0,1808.25,0.014282227
2025-07-22 10:18:20.230563,-90.0,0.0,0.0,0.0,0.0,0.0,207.75,2213.75,366.0,2262.875,397.0,600.0,2247.0,458.375,115.0,115.615234,22306.326,3.7,3.8,4.6,0.0,1145.125,57.5,62.225,0.0,21.2875,0.0,6583.75,245.0,441.75,11.25,-10.875,1375.0,1,1,1,0,1,1,1,1,0,1,66526.5,66526.0,-1000.0,-98889.0,115.0,90.0,365.0,2230.5,404.25,2234.0,430.375,2245.5,924.375,28.0,180.875,115.04822,115.30762,609.2285,0.0,4.0,4.5,0.0,64.3,24.2625,0.5,3.8249998,0.19125,91.549995,-29.0,2498.125,70.025,1,1,0,1,1,1,1,1,1,1,0,0,1,61567.375,61567.5,-1000.0,68427.125,-99021.875,2079.0,34.0,3.125,-1.0,36.0,43.5,36.0,59.375,34.25,0.0,0.0,58.375,23.625,49.25,0.0,42.625,42.375,49.0,35.375,48.0,1639.75,63.0,1590.0,89.0,1621.25,118.0,1720.0,155.0,1550.875,202.0,1650.875,267.125,1330.25,331.5,1334.0,0.0,0.0,0.0,0.0,389.25,639.125,424.125,752.125,494.625,843.75,0.0,0.0,554.125,621.75,603.875,635.875,730.125,1016.0,865.0,1041.0,6.0,5.4256735,2.9166641,24.720278,24.62925,0.088027954,22.846153,22.429531,17.51155,20.319277,58.224396,27.324911,367.06482,1050.0,351.71002,24.034397,28.507782,22.4,21.310356,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,5.0,4.647996,21.310356,36.850952,3.8193722,4.0,31.85095,24.222033,-822083585.0,530.625,1591.0,1.36,1.297,1.417,1.337,1.311,1.305,1.325,1.241,1.0,1.0,1.172,1.089,1.167,1.0,1.121,1.089,1.211,1.185,43.0,1221.0,2020.5,45.0,1221.0,2020.5,499.0,720.125,100.0,452.125,212.25,214.375,467.0,515.75,445.375,605.625,386.5,0.0,0.0,610.875,429.25,553.75,0.0,524.0,844.75,1244.375,1302.0,24.44,-3.375,796.25,1040.0,17.575,18.3,5.985,2194.75,2296.125,2278.25,2211.875,2.0,2.0,1.0,3.0,4.8250003,300.0,0.0,307.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75,29.5,26.125,141.625,0.0,0.0,0.0,0.0,-5.0175,-5.41,-5.97,-6.105,177.0,211.0,213.0,153.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3779297,115.0,90.0,-270.0,45.0,45.0,230.73486,-270.0,141094.06,147983.12,0.0,0.0,12.5,124.7,4.5,303.25,0.0,0.0,17014.0,2.3715,2188.5,0,0,0,0,0,1,1,0,1,0,1,1,1,1,51537.0,-7164.0,67755.5,-327670.0,-327670.0,-327670.0,-10000000.0,141051.97,141089.25,147988.53,1,6.0,6.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2.34,2.34,1.0640748,1,1,1,0,0,69907.375,70631.5,5.0,16.2,1000.0,0.0,1000.0,2273.0,2273.0,2273.0,-900.0,115.0,900.0,115.0,609.625,984.0,0.0,453.0429,1097.9907,1130.9869,1,1,0,21650.9,21488.2,898.0,881.0,13.950087,11.463976,13.950087,9.784722,404.27518,365.15482,13.954861,13.288195,13.954861,419.71643,467.86456,13.236111,31.6,5.0,69699.5,-327670.0,1814.0,0.012451173
2025-07-22 10:18:20.280563,-90.0,0.0,0.0,0.0,0.0,0.0,218.0,2213.0,366.0,2255.0,396.0,600.0,2247.5,458.0,115.0,115.59326,22306.287,3.7,3.8,4.6,0.0,1973.5,57.7,62.45,0.0,21.25,0.0,6583.5,242.0,440.0,28.0,340.5,1526.0,1,1,1,0,1,1,1,1,0,1,67554.75,67554.75,-1000.0,-98888.75,115.0,90.0,365.0,2228.0,405.375,2234.125,433.375,2249.0,922.625,25.875,97.875,115.130615,115.29663,609.87415,0.0,4.0,4.5,0.0,63.8,25.0375,0.0,4.3875,0.13,122.125,-29.0,2498.0,69.175,1,1,0,1,1,1,1,1,1,1,0,0,1,62574.625,62574.625,-1000.0,68840.375,-99021.75,2079.0,35.0,2.5,-0.5,36.25,43.75,36.0,59.25,34.0,0.0,0.0,58.5,23.5,49.25,0.0,42.0,43.0,49.0,35.5,48.0,1641.25,63.0,1591.25,89.0,1621.0,118.0,1720.0,155.0,1551.5,202.0,1650.75,267.5,1332.0,332.0,1335.0,0.0,0.0,0.0,0.0,389.25,638.5,423.75,751.5,494.5,844.0,0.0,0.0,554.5,622.25,603.5,635.5,730.25,1016.0,864.75,1040.75,6.0,5.445944,2.8402767,24.65734,24.564627,0.12676239,22.937063,22.315435,17.524752,20.524094,58.224396,27.324911,366.14838,1050.0,351.73468,23.97543,28.454824,22.4,21.35773,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,5.0,4.647996,21.35773,36.850952,3.8667471,4.0,31.85095,24.222033,-822083585.0,529.25,1590.75,1.36,1.297,1.417,1.337,1.311,1.305,1.325,1.241,1.0,1.0,1.172,1.089,1.167,1.0,1.121,1.089,1.211,1.185,43.0,1221.25,2021.0,45.0,1221.0,2020.75,503.75,732.5,100.0,431.25,206.25,210.0,464.75,515.75,442.75,601.75,391.0,0.0,0.0,613.0,423.0,556.0,0.0,517.75,836.0,1236.0,1308.5,24.44,-3.0,795.5,1039.25,17.855,18.575,5.98,2193.5,2296.125,2278.25,2215.625,2.0,2.0,1.0,3.0,4.8450003,300.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.75,38.25,25.125,138.0,1.594125,0.0,0.0,0.0,-4.9575,-5.3725,-5.8875,-6.1125,177.0,211.0,213.0,153.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3779297,115.0,90.0,-270.0,45.0,45.0,152.79236,-270.0,141094.06,147983.12,0.0,0.0,12.0,124.0375,-4.125,305.1875,0.0,0.0,16983.25,1.6936251,2196.25,0,0,0,0,0,1,1,0,1,0,1,1,1,1,51644.0,-7164.0,67978.125,-327670.0,-327670.0,-327670.0,-10000000.0,141051.97,141089.25,147988.53,1,6.0,6.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2.34,2.34,1.0640748,1,1,1,0,0,70914.625,71659.75,5.0,16.2,1000.0,0.0,1000.0,2273.0,2273.0,2273.0,-900.0,115.0,900.0,115.0,610.375,983.625,0.0,453.0429,1097.9907,1130.9869,1,1,0,21650.9,21488.2,898.0,881.0,13.951389,11.465278,13.951389,9.784722,404.21875,365.0984,13.954861,13.288195,13.954861,419.69763,467.80817,13.236111,31.6,5.0,70193.125,-327670.0,1814.0,0.011718751
