sample_time,yield_strength,sl_no,heat_no,line_bar_no,billet_no,uts,uts_ys_ratio,elongation,carbon,manganese,silicon,phosphorus,sulfur,carbon_equivalent,L1_bar_temperature_mean,L1_bar_temperature_std,L1_Bite_Duration,Line_2_bar_temp_before_cooling_bed_mean,Line_2_bar_temp_before_cooling_bed_std,L2_Bite_Duration,STAND_1_ENTRY_BILLET_TEMPERATURE_mean,STAND_1_ENTRY_BILLET_TEMPERATURE_std,L2_bar_temperature_before_TB_mean,L2_bar_temperature_before_TB_std,STAND_18_EXIT_PYROMETER_mean,STAND_18_EXIT_PYROMETER_std,BAR_TEMPERATURE_ON_COOLING_BED_mean,BAR_TEMPERATURE_ON_COOLING_BED_std,Discharging_Pyrometer_mean,Discharging_Pyrometer_std,BACK_END_TEMP_OF_BILLET_mean,BACK_END_TEMP_OF_BILLET_std,FRONT_END_TEMP_OF_BILLET_mean,FRONT_END_TEMP_OF_BILLET_std,L1_WB12_Input_PressureFilt_Q_mean,L1_WB12_Input_PressureFilt_Q_std,L1_WB12_Out_PressureFilt_Q_mean,L1_WB12_Out_PressureFilt_Q_std,L1_WB34_Input_PressureFilt_Q_mean,L1_WB34_Input_PressureFilt_Q_std,L1_WB34_Out_PressureFilt_Q_mean,L1_WB34_Out_PressureFilt_Q_std,L1_WB12_Actual_Flow_Rate_Q_mean,L1_WB12_Actual_Flow_Rate_Q_std,L1_WB34_Actual_Flow_Rate_Q_mean,L1_WB34_Actual_Flow_Rate_Q_std,L2_WB34_Input_PressureFilt_Q_mean,L2_WB34_Input_PressureFilt_Q_std,L2_WB34_Output_PressureFilt_Q_mean,L2_WB34_Output_PressureFilt_Q_std,L2_WB12_Input_PressureFilt_Q_mean,L2_WB12_Input_PressureFilt_Q_std,L2_WB12__ActualFlowRate_Q_mean,L2_WB12__ActualFlowRate_Q_std,L2_WB34_Actual_FlowRate_Q_mean,L2_WB34_Actual_FlowRate_Q_std,L2_WB12_Output_PressureFilt_Q_mean,L2_WB12_Output_PressureFilt_Q_std
2025-07-20 11:51:00,565.0,51.0,C104188,Line-2--2,223.0,677.0,1.1982300884955752,20.375,0.22,0.84,0.216,0.013,0.009,0.36,241.89355697420334,281.027694422924,32.867373,414.5228412688822,159.18324943367165,33.017373,700.0,0.0,183.13409490936556,269.3555289337111,903.9818463884674,204.40160188169176,0.0,0.0,448.6633494081942,0.004094549655731295,1061.2540936267071,0.3782636899955505,1109.216342488619,0.18407747291270043,13.508833220030349,0.05568928796152809,12.748090793626707,0.06794450920236793,13.508833220030349,0.05568928796152809,12.446793699544765,0.07340707279294095,425.76985902883155,3.781488803068146,430.0309293474962,3.9888362307625265,13.52181373489426,0.055852105212812315,12.952740043051357,0.06493051807643895,13.52181373489426,0.055852105212812315,445.61517249244713,2.0347396688647232,442.26008818731117,4.070809596362525,13.150567595166162,0.05812762025254353
2025-07-20 11:51:00,557.0,52.0,C104188,Line-2--4,223.0,673.0,1.208258527827648,21.0,0.2,0.85,0.209,0.015,0.014,0.3416666666666667,241.89355697420334,281.027694422924,32.867373,414.5228412688822,159.18324943367165,33.017373,700.0,0.0,183.13409490936556,269.3555289337111,903.9818463884674,204.40160188169176,0.0,0.0,448.6633494081942,0.004094549655731295,1061.2540936267071,0.3782636899955505,1109.216342488619,0.18407747291270043,13.508833220030349,0.05568928796152809,12.748090793626707,0.06794450920236793,13.508833220030349,0.05568928796152809,12.446793699544765,0.07340707279294095,425.76985902883155,3.781488803068146,430.0309293474962,3.9888362307625265,13.52181373489426,0.055852105212812315,12.952740043051357,0.06493051807643895,13.52181373489426,0.055852105212812315,445.61517249244713,2.0347396688647232,442.26008818731117,4.070809596362525,13.150567595166162,0.05812762025254353
2025-07-20 11:51:00,589.0,53.0,C104188,Line-1--1,223.0,697.0,1.1833616298811545,19.250000000000007,0.22,0.84,0.223,0.014,0.01,0.36,241.89355697420334,281.027694422924,32.867373,414.5228412688822,159.18324943367165,33.017373,700.0,0.0,183.13409490936556,269.3555289337111,903.9818463884674,204.40160188169176,0.0,0.0,448.6633494081942,0.004094549655731295,1061.2540936267071,0.3782636899955505,1109.216342488619,0.18407747291270043,13.508833220030349,0.05568928796152809,12.748090793626707,0.06794450920236793,13.508833220030349,0.05568928796152809,12.446793699544765,0.07340707279294095,425.76985902883155,3.781488803068146,430.0309293474962,3.9888362307625265,13.52181373489426,0.055852105212812315,12.952740043051357,0.06493051807643895,13.52181373489426,0.055852105212812315,445.61517249244713,2.0347396688647232,442.26008818731117,4.070809596362525,13.150567595166162,0.05812762025254353
2025-07-20 11:51:00,590.0,54.0,C104188,Line-1--3,223.0,701.0,1.188135593220339,18.874999999999996,0.23,0.84,0.222,0.015,0.01,0.37,241.89355697420334,281.027694422924,32.867373,414.5228412688822,159.18324943367165,33.017373,700.0,0.0,183.13409490936556,269.3555289337111,903.9818463884674,204.40160188169176,0.0,0.0,448.6633494081942,0.004094549655731295,1061.2540936267071,0.3782636899955505,1109.216342488619,0.18407747291270043,13.508833220030349,0.05568928796152809,12.748090793626707,0.06794450920236793,13.508833220030349,0.05568928796152809,12.446793699544765,0.07340707279294095,425.76985902883155,3.781488803068146,430.0309293474962,3.9888362307625265,13.52181373489426,0.055852105212812315,12.952740043051357,0.06493051807643895,13.52181373489426,0.055852105212812315,445.61517249244713,2.0347396688647232,442.26008818731117,4.070809596362525,13.150567595166162,0.05812762025254353
2025-07-20 12:04:00,602.0,55.0,C104188,Line-1--1,224.0,709.0,1.1777408637873754,19.250000000000007,0.2,0.83,0.204,0.015,0.015,0.3383333333333334,241.31116743939396,279.9082741261554,32.947076,409.64656892749247,158.91190389004962,33.047076,700.0,0.0,179.9456353851964,267.76440363424877,891.8734043484849,215.2918206872513,0.0,0.0,448.67395731818186,0.003743765470557619,1042.5654268181818,0.49823989592638246,1096.0212931818182,0.4321903685737078,13.558180400757578,0.05295081168675717,12.795200608333333,0.06380085595792852,13.558180400757578,0.05295081168675717,12.493104399242425,0.07028529239000929,425.3875399848485,2.796938879103352,431.2495777272727,3.9380848876906707,13.572087852719035,0.0533830305609989,13.002618538519638,0.06185040977242637,13.572087852719035,0.0533830305609989,446.06835466767365,1.9982841460626308,443.4230367522659,4.1952545988947465,13.19669414879154,0.055375641000099035
2025-07-20 12:04:00,593.0,56.0,C104188,Line-1--3,224.0,702.0,1.1838111298482294,19.625000000000004,0.23,0.85,0.224,0.015,0.01,0.3716666666666667,241.31116743939396,279.9082741261554,32.947076,409.64656892749247,158.91190389004962,33.047076,700.0,0.0,179.9456353851964,267.76440363424877,891.8734043484849,215.2918206872513,0.0,0.0,448.67395731818186,0.003743765470557619,1042.5654268181818,0.49823989592638246,1096.0212931818182,0.4321903685737078,13.558180400757578,0.05295081168675717,12.795200608333333,0.06380085595792852,13.558180400757578,0.05295081168675717,12.493104399242425,0.07028529239000929,425.3875399848485,2.796938879103352,431.2495777272727,3.9380848876906707,13.572087852719035,0.0533830305609989,13.002618538519638,0.06185040977242637,13.572087852719035,0.0533830305609989,446.06835466767365,1.9982841460626308,443.4230367522659,4.1952545988947465,13.19669414879154,0.055375641000099035
2025-07-20 12:04:00,563.0,57.0,C104188,Line-2--6,224.0,676.0,1.2007104795737122,21.25,0.2,0.82,0.211,0.023,0.016,0.3366666666666666,241.31116743939396,279.9082741261554,32.947076,409.64656892749247,158.91190389004962,33.047076,700.0,0.0,179.9456353851964,267.76440363424877,891.8734043484849,215.2918206872513,0.0,0.0,448.67395731818186,0.003743765470557619,1042.5654268181818,0.49823989592638246,1096.0212931818182,0.4321903685737078,13.558180400757578,0.05295081168675717,12.795200608333333,0.06380085595792852,13.558180400757578,0.05295081168675717,12.493104399242425,0.07028529239000929,425.3875399848485,2.796938879103352,431.2495777272727,3.9380848876906707,13.572087852719035,0.0533830305609989,13.002618538519638,0.06185040977242637,13.572087852719035,0.0533830305609989,446.06835466767365,1.9982841460626308,443.4230367522659,4.1952545988947465,13.19669414879154,0.055375641000099035
2025-07-20 12:04:00,567.0,58.0,C104188,Line-2--8,224.0,677.0,1.1940035273368608,20.375,0.22,0.84,0.216,0.015,0.01,0.36,241.31116743939396,279.9082741261554,32.947076,409.64656892749247,158.91190389004962,33.047076,700.0,0.0,179.9456353851964,267.76440363424877,891.8734043484849,215.2918206872513,0.0,0.0,448.67395731818186,0.003743765470557619,1042.5654268181818,0.49823989592638246,1096.0212931818182,0.4321903685737078,13.558180400757578,0.05295081168675717,12.795200608333333,0.06380085595792852,13.558180400757578,0.05295081168675717,12.493104399242425,0.07028529239000929,425.3875399848485,2.796938879103352,431.2495777272727,3.9380848876906707,13.572087852719035,0.0533830305609989,13.002618538519638,0.06185040977242637,13.572087852719035,0.0533830305609989,446.06835466767365,1.9982841460626308,443.4230367522659,4.1952545988947465,13.19669414879154,0.055375641000099035
2025-07-21 10:21:00,614.0,66.0,C104247,Line-1--3,347.0,717.0,1.1677524429967427,18.0,0.23,0.85,0.226,0.01,0.014,0.3716666666666667,237.55806803241487,279.8319024022696,30.759982,399.5780218800648,159.10930655029298,30.759982,923.2459202593193,143.33976004681324,168.91779729983793,265.0610287221647,960.2801217179904,125.04086418411761,0.0,0.0,685.7589424635331,272.4973638680501,1064.9460873581847,0.09139523117474037,1110.298077147488,0.08933996545899313,13.88482221636953,0.046106086282502366,12.57935316936791,0.06530545356215428,13.88482221636953,0.046106086282502366,10.950042979740681,0.08670363388938317,422.091170178282,3.892932619555947,405.276222204214,3.2143173265453338,13.903114145056726,0.04623602510137463,13.371546397082655,0.05216011420869537,13.903114145056726,0.04623602510137463,399.08659241491085,1.988432831120549,426.99704348460284,3.314913414614219,13.60470648865478,0.048653656213766674
2025-07-21 10:21:00,616.0,65.0,C104247,Line-1--1,347.0,720.0,1.1688311688311688,17.625,0.23,0.85,0.231,0.012,0.015,0.3716666666666667,237.55806803241487,279.8319024022696,30.759982,399.5780218800648,159.10930655029298,30.759982,923.2459202593193,143.33976004681324,168.91779729983793,265.0610287221647,960.2801217179904,125.04086418411761,0.0,0.0,685.7589424635331,272.4973638680501,1064.9460873581847,0.09139523117474037,1110.298077147488,0.08933996545899313,13.88482221636953,0.046106086282502366,12.57935316936791,0.06530545356215428,13.88482221636953,0.046106086282502366,10.950042979740681,0.08670363388938317,422.091170178282,3.892932619555947,405.276222204214,3.2143173265453338,13.903114145056726,0.04623602510137463,13.371546397082655,0.05216011420869537,13.903114145056726,0.04623602510137463,399.08659241491085,1.988432831120549,426.99704348460284,3.314913414614219,13.60470648865478,0.048653656213766674
2025-07-21 10:21:00,599.0,64.0,C104247,Line-2--4,347.0,701.0,1.1702838063439065,20.5,0.24,0.84,0.232,0.011,0.015,0.38,237.55806803241487,279.8319024022696,30.759982,399.5780218800648,159.10930655029298,30.759982,923.2459202593193,143.33976004681324,168.91779729983793,265.0610287221647,960.2801217179904,125.04086418411761,0.0,0.0,685.7589424635331,272.4973638680501,1064.9460873581847,0.09139523117474037,1110.298077147488,0.08933996545899313,13.88482221636953,0.046106086282502366,12.57935316936791,0.06530545356215428,13.88482221636953,0.046106086282502366,10.950042979740681,0.08670363388938317,422.091170178282,3.892932619555947,405.276222204214,3.2143173265453338,13.903114145056726,0.04623602510137463,13.371546397082655,0.05216011420869537,13.903114145056726,0.04623602510137463,399.08659241491085,1.988432831120549,426.99704348460284,3.314913414614219,13.60470648865478,0.048653656213766674
2025-07-21 10:21:00,608.0,63.0,C104247,Line-2--2,347.0,710.0,1.167763157894737,20.25,0.23,0.84,0.219,0.01,0.014,0.37,237.55806803241487,279.8319024022696,30.759982,399.5780218800648,159.10930655029298,30.759982,923.2459202593193,143.33976004681324,168.91779729983793,265.0610287221647,960.2801217179904,125.04086418411761,0.0,0.0,685.7589424635331,272.4973638680501,1064.9460873581847,0.09139523117474037,1110.298077147488,0.08933996545899313,13.88482221636953,0.046106086282502366,12.57935316936791,0.06530545356215428,13.88482221636953,0.046106086282502366,10.950042979740681,0.08670363388938317,422.091170178282,3.892932619555947,405.276222204214,3.2143173265453338,13.903114145056726,0.04623602510137463,13.371546397082655,0.05216011420869537,13.903114145056726,0.04623602510137463,399.08659241491085,1.988432831120549,426.99704348460284,3.314913414614219,13.60470648865478,0.048653656213766674
2025-07-21 10:33:00,605.0,67.0,C104247,Line-1--1,348.0,711.0,1.175206611570248,18.25,0.22,0.86,0.221,0.017,0.012,0.3633333333333333,0.0,0.0,6.6,254.0144467424242,7.564855317956181,6.55,1015.8419511278197,9.534248572452135,0.0,0.0,983.4983181954887,5.062943447947237,0.0,0.0,448.6903816541353,0.003085385438425435,1051.635757894737,0.02112719492103987,1102.287602255639,0.04234295130452707,13.926730631578948,0.07310403680504092,12.581462947368424,0.09719557904775837,13.926730631578948,0.07310403680504092,10.896945860902257,0.11437205649292921,431.1867427819549,5.343276441625856,411.96860142857145,2.8277451709429418,13.948368143939394,0.07339199036678457,13.40312680681818,0.08116995734755578,13.948368143939394,0.07339199036678457,403.81049946969694,2.0150231205634013,433.60677469696975,3.220394095804468,13.644410079545455,0.07609273030016533
2025-07-21 10:33:00,606.0,68.0,C104247,Line-1--3,348.0,709.0,1.16996699669967,17.5,0.23,0.85,0.227,0.015,0.015,0.3716666666666667,0.0,0.0,6.6,254.0144467424242,7.564855317956181,6.55,1015.8419511278197,9.534248572452135,0.0,0.0,983.4983181954887,5.062943447947237,0.0,0.0,448.6903816541353,0.003085385438425435,1051.635757894737,0.02112719492103987,1102.287602255639,0.04234295130452707,13.926730631578948,0.07310403680504092,12.581462947368424,0.09719557904775837,13.926730631578948,0.07310403680504092,10.896945860902257,0.11437205649292921,431.1867427819549,5.343276441625856,411.96860142857145,2.8277451709429418,13.948368143939394,0.07339199036678457,13.40312680681818,0.08116995734755578,13.948368143939394,0.07339199036678457,403.81049946969694,2.0150231205634013,433.60677469696975,3.220394095804468,13.644410079545455,0.07609273030016533
2025-07-21 10:33:00,596.0,69.0,C104247,Line-2--6,348.0,698.0,1.1711409395973154,16.875,0.21,0.76,0.207,0.029,0.011,0.3366666666666666,0.0,0.0,6.6,254.0144467424242,7.564855317956181,6.55,1015.8419511278197,9.534248572452135,0.0,0.0,983.4983181954887,5.062943447947237,0.0,0.0,448.6903816541353,0.003085385438425435,1051.635757894737,0.02112719492103987,1102.287602255639,0.04234295130452707,13.926730631578948,0.07310403680504092,12.581462947368424,0.09719557904775837,13.926730631578948,0.07310403680504092,10.896945860902257,0.11437205649292921,431.1867427819549,5.343276441625856,411.96860142857145,2.8277451709429418,13.948368143939394,0.07339199036678457,13.40312680681818,0.08116995734755578,13.948368143939394,0.07339199036678457,403.81049946969694,2.0150231205634013,433.60677469696975,3.220394095804468,13.644410079545455,0.07609273030016533
2025-07-21 10:33:00,589.0,70.0,C104247,Line-2-8,348.0,694.0,1.178268251273345,19.875,0.23,0.8,0.225,0.009,0.018,0.3633333333333333,0.0,0.0,6.6,254.0144467424242,7.564855317956181,6.55,1015.8419511278197,9.534248572452135,0.0,0.0,983.4983181954887,5.062943447947237,0.0,0.0,448.6903816541353,0.003085385438425435,1051.635757894737,0.02112719492103987,1102.287602255639,0.04234295130452707,13.926730631578948,0.07310403680504092,12.581462947368424,0.09719557904775837,13.926730631578948,0.07310403680504092,10.896945860902257,0.11437205649292921,431.1867427819549,5.343276441625856,411.96860142857145,2.8277451709429418,13.948368143939394,0.07339199036678457,13.40312680681818,0.08116995734755578,13.948368143939394,0.07339199036678457,403.81049946969694,2.0150231205634013,433.60677469696975,3.220394095804468,13.644410079545455,0.07609273030016533
2025-07-21 12:53:00,598.0,71.0,C104252,Line-2--2,546.0,701.0,1.1722408026755853,21.0,0.24,0.85,0.223,0.019,0.013,0.3816666666666666,240.46646449165402,281.57064882567425,32.963631,424.5998546142209,162.33918147250856,33.063631,700.0,0.0,265.65207611800304,292.5615555024545,914.3345571168437,190.2049261195699,0.0,0.0,448.6898802427921,0.0034701855545353783,1087.8334980273141,0.056325420730068,1130.5690585735963,0.041512791434369554,13.98426075569044,0.04591317586659391,12.66202459939302,0.06701507563585285,13.98426075569044,0.04591317586659391,11.014830064491655,0.08230269303074148,427.10571640364185,4.293101059909175,407.5191294688923,3.0553778818489823,14.000869142965204,0.044605965015083834,13.44432210816944,0.05043973440898064,14.000869142965204,0.044605965015083834,404.0957059304085,2.680992573811661,436.588040892587,3.2242646490523166,13.699509362329804,0.04755202786152377
